,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
525,2014-06-10,56505.37323790574,51226.48862066196,89649.98565578045,56505.37323790574,56505.37323790574,14100.187767011666,14100.187767011666,14100.187767011666,11375.907772669949,11375.907772669949,11375.907772669949,2724.279994341717,2724.279994341717,2724.279994341717,0.0,0.0,0.0,70605.5610049174
526,2014-06-11,56500.60879406661,47361.70876008584,85227.7007147789,56500.60879406661,56500.60879406661,10530.262770269366,10530.262770269366,10530.262770269366,7703.8513587981415,7703.8513587981415,7703.8513587981415,2826.411411471225,2826.411411471225,2826.411411471225,0.0,0.0,0.0,67030.87156433598
527,2014-06-12,56495.84435022748,43064.03273240456,82568.4524847893,56495.84435022748,56495.84435022748,7157.724820316265,7157.724820316265,7157.724820316265,4272.411297633457,4272.411297633457,4272.411297633457,2885.313522682807,2885.313522682807,2885.313522682807,0.0,0.0,0.0,63653.56917054375
528,2014-06-13,56491.07990638836,50070.04975102778,89998.3440555386,56491.07990638836,56491.07990638836,12351.384145387954,12351.384145387954,12351.384145387954,9451.771069218199,9451.771069218199,9451.771069218199,2899.613076169753,2899.613076169753,2899.613076169753,0.0,0.0,0.0,68842.46405177632
529,2014-06-14,56486.31546254924,45212.65904433997,84793.89097933844,56486.31546254924,56486.31546254924,7810.897618339467,7810.897618339467,7810.897618339467,4941.860809083421,4941.860809083421,4941.860809083421,2869.036809256045,2869.036809256045,2869.036809256045,0.0,0.0,0.0,64297.21308088871
530,2014-06-15,56481.55101871012,-18598.75894093924,22621.65142060177,56481.55101871012,56481.55101871012,-53984.60107358021,-53984.60107358021,-53984.60107358021,-56778.999949153345,-56778.999949153345,-56778.999949153345,2794.3988755731484,2794.3988755731484,2794.3988755731484,0.0,0.0,0.0,2496.9499451299052
531,2014-06-16,56476.786574870996,59166.82534696965,97916.53819469016,56476.786574870996,56476.786574870996,21710.757134570773,21710.757134570773,21710.757134570773,19033.197641878218,19033.197641878218,19033.197641878218,2677.5594926925523,2677.5594926925523,2677.5594926925523,0.0,0.0,0.0,78187.54370944177
532,2014-06-17,56472.022131031874,51605.35589654785,91752.11600102378,56472.022131031874,56472.022131031874,13897.264215112908,13897.264215112908,13897.264215112908,11375.907772687211,11375.907772687211,11375.907772687211,2521.3564424256956,2521.3564424256956,2521.3564424256956,0.0,0.0,0.0,70369.28634614479
533,2014-06-18,56467.257687192745,46189.542027415075,86176.93203170216,56467.257687192745,56467.257687192745,10033.363155392506,10033.363155392506,10033.363155392506,7703.85135875056,7703.85135875056,7703.85135875056,2329.511796641946,2329.511796641946,2329.511796641946,0.0,0.0,0.0,66500.62084258525
534,2014-06-19,56462.49324335362,41838.47470706177,81454.9091901865,56462.49324335362,56462.49324335362,6378.928201944896,6378.928201944896,6378.928201944896,4272.411297541014,4272.411297541014,4272.411297541014,2106.5169044038807,2106.5169044038807,2106.5169044038807,0.0,0.0,0.0,62841.42144529852
535,2014-06-20,56457.728799514494,49042.61521553462,86491.37218870892,56457.728799514494,56457.728799514494,11309.27031207033,11309.27031207033,11309.27031207033,9451.77106907429,9451.77106907429,9451.77106907429,1857.4992429960378,1857.4992429960378,1857.4992429960378,0.0,0.0,0.0,67766.99911158482
536,2014-06-21,56452.96435567537,43115.358754648114,82372.21931111207,56452.96435567537,56452.96435567537,6529.935999687083,6529.935999687083,6529.935999687083,4941.860809085233,4941.860809085233,4941.860809085233,1588.075190601849,1588.075190601849,1588.075190601849,0.0,0.0,0.0,62982.90035536246
537,2014-06-22,56448.19991183625,-18820.753247308676,18702.164359684168,56448.19991183625,56448.19991183625,-55474.80683920588,-55474.80683920588,-55474.80683920588,-56778.99994916708,-56778.99994916708,-56778.99994916708,1304.193109961207,1304.193109961207,1304.193109961207,0.0,0.0,0.0,973.3930726303734
538,2014-06-23,56443.43546799713,56790.89226887172,95708.95085244835,56443.43546799713,56443.43546799713,20045.168973911528,20045.168973911528,20045.168973911528,19033.19764190393,19033.19764190393,19033.19764190393,1011.9713320075972,1011.9713320075972,1011.9713320075972,0.0,0.0,0.0,76488.60444190865
539,2014-06-24,56438.67102415801,49394.11167887213,88118.60333253576,56438.67102415801,56438.67102415801,12093.443464577706,12093.443464577706,12093.443464577706,11375.907772604176,11375.907772604176,11375.907772604176,717.5356919735293,717.5356919735293,717.5356919735293,0.0,0.0,0.0,68532.11448873571
540,2014-06-25,56433.906580318886,45563.06678243234,84070.20985018335,56433.906580318886,56433.906580318886,8130.7125562417095,8130.7125562417095,8130.7125562417095,7703.851358702981,7703.851358702981,7703.851358702981,426.861197538728,426.861197538728,426.861197538728,0.0,0.0,0.0,64564.61913656059
541,2014-06-26,56429.14213647975,41711.1850048595,80490.66043469904,56429.14213647975,56429.14213647975,4418.03350034892,4418.03350034892,4418.03350034892,4272.411297355298,4272.411297355298,4272.411297355298,145.62220299362227,145.62220299362227,145.62220299362227,0.0,0.0,0.0,60847.17563682867
542,2014-06-27,56424.37768997651,45505.88696912695,84739.11055456108,56424.37768997651,56424.37768997651,9330.826202136835,9330.826202136835,9330.826202136835,9451.771069165097,9451.771069165097,9451.771069165097,-120.94486702826248,-120.94486702826248,-120.94486702826248,0.0,0.0,0.0,65755.20389211335
543,2014-06-28,56419.613243473264,40929.15999115397,80837.78598387224,56419.613243473264,56419.613243473264,4573.698164275021,4573.698164275021,4573.698164275021,4941.860809067971,4941.860809067971,4941.860809067971,-368.1626447929495,-368.1626447929495,-368.1626447929495,0.0,0.0,0.0,60993.31140774828
544,2014-06-29,56414.848796970015,-19859.77183504145,18183.980354252966,56414.848796970015,56414.848796970015,-57371.01469038798,-57371.01469038798,-57371.01469038798,-56778.999949147736,-56778.999949147736,-56778.999949147736,-592.0147412402409,-592.0147412402409,-592.0147412402409,0.0,0.0,0.0,-956.165893417965
545,2014-06-30,56410.08435046677,54667.01895127893,95715.80866332134,56410.08435046677,56410.08435046677,18243.97161151769,18243.97161151769,18243.97161151769,19033.197641976134,19033.197641976134,19033.197641976134,-789.2260304584453,-789.2260304584453,-789.2260304584453,0.0,0.0,0.0,74654.05596198446
546,2014-07-01,56405.31990396352,47644.33950241406,86065.52030743205,56405.31990396352,56405.31990396352,10418.58822120636,10418.58822120636,10418.58822120636,11375.907772737079,11375.907772737079,11375.907772737079,-957.3195515307185,-957.3195515307185,-957.3195515307185,0.0,0.0,0.0,66823.90812516988
547,2014-07-02,56400.55545746028,44516.78705504734,82833.30513546057,56400.55545746028,56400.55545746028,6609.20234935362,6609.20234935362,6609.20234935362,7703.851358836519,7703.851358836519,7703.851358836519,-1094.649009482899,-1094.649009482899,-1094.649009482899,0.0,0.0,0.0,63009.7578068139
548,2014-07-03,56395.79101095704,38967.5694144038,79558.99440345264,56395.79101095704,56395.79101095704,3072.0046951254485,3072.0046951254485,3072.0046951254485,4272.4112975460885,4272.4112975460885,4272.4112975460885,-1200.4066024206393,-1200.4066024206393,-1200.4066024206393,0.0,0.0,0.0,59467.795706082485
549,2014-07-04,56391.026564453794,45316.13746069608,83557.5155249427,56391.026564453794,56391.026564453794,8177.164426303016,8177.164426303016,8177.164426303016,9451.77106913498,9451.77106913498,9451.77106913498,-1274.6066428319652,-1274.6066428319652,-1274.6066428319652,0.0,0.0,0.0,64568.19099075681
550,2014-07-05,56386.26211795055,40237.843074640085,79984.40256881507,56386.26211795055,56386.26211795055,3623.8146537175458,3623.8146537175458,3623.8146537175458,4941.860809050708,4941.860809050708,4941.860809050708,-1318.0461553331616,-1318.0461553331616,-1318.0461553331616,0.0,0.0,0.0,60010.0767716681
551,2014-07-06,56381.49767144731,-20651.862102144943,17565.556488300932,56381.49767144731,56381.49767144731,-58111.244248594354,-58111.244248594354,-58111.244248594354,-56778.999949144934,-56778.999949144934,-56778.999949144934,-1332.244299449421,-1332.244299449421,-1332.244299449421,0.0,0.0,0.0,-1729.7465771470452
552,2014-07-07,56376.73322494406,54742.55603589814,93270.35719219866,56376.73322494406,56376.73322494406,17713.834576945268,17713.834576945268,17713.834576945268,19033.19764185541,19033.19764185541,19033.19764185541,-1319.3630649101406,-1319.3630649101406,-1319.3630649101406,0.0,0.0,0.0,74090.56780188932
553,2014-07-08,56371.968778440816,46611.0779415913,85701.7187468797,56371.968778440816,56371.968778440816,10093.79557169202,10093.79557169202,10093.79557169202,11375.907772654042,11375.907772654042,11375.907772654042,-1282.1122009620185,-1282.1122009620185,-1282.1122009620185,0.0,0.0,0.0,66465.76435013284
554,2014-07-09,56367.204331937566,43087.07097695847,82804.46344921921,56367.204331937566,56367.204331937566,6480.209602748575,6480.209602748575,6480.209602748575,7703.851358654683,7703.851358654683,7703.851358654683,-1223.6417559061076,-1223.6417559061076,-1223.6417559061076,0.0,0.0,0.0,62847.41393468614
555,2014-07-10,56362.43988543432,39487.16996484754,79604.53325604757,56362.43988543432,56362.43988543432,3124.9853905153795,3124.9853905153795,3124.9853905153795,4272.411297453646,4272.411297453646,4272.411297453646,-1147.4259069382656,-1147.4259069382656,-1147.4259069382656,0.0,0.0,0.0,59487.4252759497
556,2014-07-11,56357.67543893108,44852.90346372368,84983.53508113463,56357.67543893108,56357.67543893108,8394.62912356079,8394.62912356079,8394.62912356079,9451.771069225788,9451.771069225788,9451.771069225788,-1057.1419456649976,-1057.1419456649976,-1057.1419456649976,0.0,0.0,0.0,64752.304562491874
557,2014-07-12,56352.91099242783,41339.12124991807,80534.95040565469,56352.91099242783,56352.91099242783,3985.312462080534,3985.312462080534,3985.312462080534,4941.860809128801,4941.860809128801,4941.860809128801,-956.5483470482666,-956.5483470482666,-956.5483470482666,0.0,0.0,0.0,60338.22345450836
558,2014-07-13,56348.14654592459,-20852.035771309213,18929.36712345452,56348.14654592459,56348.14654592459,-57628.3657379616,-57628.3657379616,-57628.3657379616,-56778.999949161785,-56778.999949161785,-56778.999949161785,-849.3657887998146,-849.3657887998146,-849.3657887998146,0.0,0.0,0.0,-1280.2191920370096
559,2014-07-14,56343.38209942135,54476.31238184791,93918.81768914207,56343.38209942135,56343.38209942135,18294.03283419651,18294.03283419651,18294.03283419651,19033.197641927614,19033.197641927614,19033.197641927614,-739.1648077311031,-739.1648077311031,-739.1648077311031,0.0,0.0,0.0,74637.41493361787
560,2014-07-15,56338.6176529181,47470.017527553755,86364.46337070051,56338.6176529181,56338.6176529181,10746.644286301074,10746.644286301074,10746.644286301074,11375.907772671304,11375.907772671304,11375.907772671304,-629.2634863702286,-629.2634863702286,-629.2634863702286,0.0,0.0,0.0,67085.26193921917
561,2014-07-16,56333.85320641486,44046.15669160729,81494.03787306215,56333.85320641486,56333.85320641486,7181.213190846737,7181.213190846737,7181.213190846737,7703.85135874136,7703.85135874136,7703.85135874136,-522.638167894623,-522.638167894623,-522.638167894623,0.0,0.0,0.0,63515.066397261595
562,2014-07-17,56329.08875991161,39590.78323262735,79353.04729931829,56329.08875991161,56329.08875991161,3850.561583931755,3850.561583931755,3850.561583931755,4272.411297456181,4272.411297456181,4272.411297456181,-421.8497135244265,-421.8497135244265,-421.8497135244265,0.0,0.0,0.0,60179.650343843365
563,2014-07-18,56324.32431340837,44548.23289252912,84867.43256118873,56324.32431340837,56324.32431340837,9122.783808669481,9122.783808669481,9122.783808669481,9451.771069081875,9451.771069081875,9451.771069081875,-328.9872604123921,-328.9872604123921,-328.9872604123921,0.0,0.0,0.0,65447.10812207785
564,2014-07-19,56319.559866905125,42048.94136218182,81966.02481628775,56319.559866905125,56319.559866905125,4696.229981216812,4696.229981216812,4696.229981216812,4941.860809035253,4941.860809035253,4941.860809035253,-245.63082781844074,-245.63082781844074,-245.63082781844074,0.0,0.0,0.0,61015.78984812194
565,2014-07-20,56314.795420401875,-19673.65740856619,18979.194365871725,56314.795420401875,56314.795420401875,-56951.833424279226,-56951.833424279226,-56951.833424279226,-56778.99994917551,-56778.99994917551,-56778.99994917551,-172.83347510371462,-172.83347510371462,-172.83347510371462,0.0,0.0,0.0,-637.038003877351
566,2014-07-21,56310.03097389863,56087.56184807933,95950.07196121597,56310.03097389863,56310.03097389863,18922.074584652633,18922.074584652633,18922.074584652633,19033.197641999817,19033.197641999817,19033.197641999817,-111.12305734718414,-111.12305734718414,-111.12305734718414,0.0,0.0,0.0,75232.10555855127
567,2014-07-22,56305.26652739538,48228.42470540635,86681.33704378526,56305.26652739538,56305.26652739538,11315.384798279054,11315.384798279054,11315.384798279054,11375.90777268857,11375.90777268857,11375.90777268857,-60.52297440951515,-60.52297440951515,-60.52297440951515,0.0,0.0,0.0,67620.65132567444
568,2014-07-23,56300.50208089215,45997.500516525484,83761.01553646094,56300.50208089215,56300.50208089215,7683.260671328947,7683.260671328947,7683.260671328947,7703.8513587874995,7703.8513587874995,7703.8513587874995,-20.590687458553038,-20.590687458553038,-20.590687458553038,0.0,0.0,0.0,63983.7627522211
569,2014-07-24,56295.737634388905,40952.79395245716,79354.82227305722,56295.737634388905,56295.737634388905,4281.939094363822,4281.939094363822,4281.939094363822,4272.411297505356,4272.411297505356,4272.411297505356,9.527796858465793,9.527796858465793,9.527796858465793,0.0,0.0,0.0,60577.676728752725
570,2014-07-25,56290.973187885655,46113.12859004887,86159.18593890748,56290.973187885655,56290.973187885655,9482.800851761665,9482.800851761665,9482.800851761665,9451.77106917268,9451.77106917268,9451.77106917268,31.02978258898581,31.02978258898581,31.02978258898581,0.0,0.0,0.0,65773.77403964732
571,2014-07-26,56286.20874138241,41824.23573355178,80641.97754376536,56286.20874138241,56286.20874138241,4987.237624552418,4987.237624552418,4987.237624552418,4941.860809094272,4941.860809094272,4941.860809094272,45.376815458145714,45.376815458145714,45.376815458145714,0.0,0.0,0.0,61273.44636593483
572,2014-07-27,56281.44429487917,-19795.66152281071,17496.200286853615,56281.44429487917,56281.44429487917,-56724.7921939779,-56724.7921939779,-56724.7921939779,-56778.999949156176,-56778.999949156176,-56778.999949156176,54.20775517827462,54.20775517827462,54.20775517827462,0.0,0.0,0.0,-443.3478990987278
573,2014-07-28,56276.67985811407,54933.36919584548,93837.9630386119,56276.67985811407,56276.67985811407,19092.44492484651,19092.44492484651,19092.44492484651,19033.19764192558,19033.19764192558,19033.19764192558,59.24728292092861,59.24728292092861,59.24728292092861,0.0,0.0,0.0,75369.12478296057
574,2014-07-29,56271.91542134897,49431.08242221893,87405.53710238737,56271.91542134897,56271.91542134897,11438.121026724868,11438.121026724868,11438.121026724868,11375.907772721172,11375.907772721172,11375.907772721172,62.21325400369852,62.21325400369852,62.21325400369852,0.0,0.0,0.0,67710.03644807384
575,2014-07-30,56267.15098458387,43990.531987350805,83517.15732191518,56267.15098458387,56267.15098458387,7768.5776666886995,7768.5776666886995,7768.5776666886995,7703.851358874175,7703.851358874175,7703.851358874175,64.72630781452393,64.72630781452393,64.72630781452393,0.0,0.0,0.0,64035.72865127257
576,2014-07-31,56262.386547818765,40023.105811178175,80427.97369784904,56262.386547818765,56262.386547818765,4340.636332874701,4340.636332874701,4340.636332874701,4272.4112975545295,4272.4112975545295,4272.4112975545295,68.22503532017195,68.22503532017195,68.22503532017195,0.0,0.0,0.0,60603.02288069347
577,2014-08-01,56257.622111053664,46316.888614546784,85622.8323482874,56257.622111053664,56257.622111053664,9525.660852783081,9525.660852783081,9525.660852783081,9451.771069263486,9451.771069263486,9451.771069263486,73.88978351959715,73.88978351959715,73.88978351959715,0.0,0.0,0.0,65783.28296383674
578,2014-08-02,56252.85767428856,40178.09188753248,80382.71805259505,56252.85767428856,56252.85767428856,5024.438662490854,5024.438662490854,5024.438662490854,4941.860809000724,4941.860809000724,4941.860809000724,82.57785349013102,82.57785349013102,82.57785349013102,0.0,0.0,0.0,61277.296336779415
579,2014-08-03,56248.09323752347,-20162.345578363,19540.830829965376,56248.09323752347,56248.09323752347,-56684.227513845784,-56684.227513845784,-56684.227513845784,-56778.99994917146,-56778.99994917146,-56778.99994917146,94.77243532568203,94.77243532568203,94.77243532568203,0.0,0.0,0.0,-436.1342763223147
580,2014-08-04,56243.32880075837,55823.60390556952,94898.08000717383,56243.32880075837,56243.32880075837,19143.744774911058,19143.744774911058,19143.744774911058,19033.197641951298,19033.197641951298,19033.197641951298,110.54713295976046,110.54713295976046,110.54713295976046,0.0,0.0,0.0,75387.07357566943
581,2014-08-05,56238.56436399326,48233.64814674638,85303.78411865709,56238.56436399326,56238.56436399326,11505.45515360486,11505.45515360486,11505.45515360486,11375.907772638124,11375.907772638124,11375.907772638124,129.5473809667371,129.5473809667371,129.5473809667371,0.0,0.0,0.0,67744.01951759812
582,2014-08-06,56233.79992722817,43533.83737159384,82199.25947826945,56233.79992722817,56233.79992722817,7854.840820730724,7854.840820730724,7854.840820730724,7703.851358692345,7703.851358692345,7703.851358692345,150.9894620383792,150.9894620383792,150.9894620383792,0.0,0.0,0.0,64088.64074795889
583,2014-08-07,56229.035490463066,40721.28162669454,79590.88351657768,56229.035490463066,56229.035490463066,4446.088514923826,4446.088514923826,4446.088514923826,4272.411297462087,4272.411297462087,4272.411297462087,173.67721746173973,173.67721746173973,173.67721746173973,0.0,0.0,0.0,60675.12400538689
584,2014-08-08,56224.27105369796,47168.07792423699,85548.9973502392,56224.27105369796,56224.27105369796,9647.80699293804,9647.80699293804,9647.80699293804,9451.771069119583,9451.771069119583,9451.771069119583,196.0359238184584,196.0359238184584,196.0359238184584,0.0,0.0,0.0,65872.078046636
585,2014-08-09,56219.506616932864,42498.04861531269,78768.53844314523,56219.506616932864,56219.506616932864,5158.023016723667,5158.023016723667,5158.023016723667,4941.86080917418,4941.86080917418,4941.86080917418,216.16220754948657,216.16220754948657,216.16220754948657,0.0,0.0,0.0,61377.52963365653
586,2014-08-10,56214.74218016776,-19081.714840977686,18440.362911117674,56214.74218016776,56214.74218016776,-56547.11164441079,-56547.11164441079,-56547.11164441079,-56778.99994916864,-56778.99994916864,-56778.99994916864,231.88830475785758,231.88830475785758,231.88830475785758,0.0,0.0,0.0,-332.3694642430273
587,2014-08-11,56209.977743402655,54823.0697789634,94380.43570125726,56209.977743402655,56209.977743402655,19274.05610715365,19274.05610715365,19274.05610715365,19033.197641977007,19033.197641977007,19033.197641977007,240.85846517664228,240.85846517664228,240.85846517664228,0.0,0.0,0.0,75484.0338505563
588,2014-08-12,56205.21330663756,49642.29120916921,88164.68986930088,56205.21330663756,56205.21330663756,11616.522636123478,11616.522636123478,11616.522636123478,11375.907772755701,11375.907772755701,11375.907772755701,240.61486336777674,240.61486336777674,240.61486336777674,0.0,0.0,0.0,67821.73594276104
589,2014-08-13,56200.44886987246,44447.083381183154,82730.289390563,56200.44886987246,56200.44886987246,7932.541390261679,7932.541390261679,7932.541390261679,7703.851358825877,7703.851358825877,7703.851358825877,228.69003143580326,228.69003143580326,228.69003143580326,0.0,0.0,0.0,64132.99026013414
590,2014-08-14,56195.68443310736,40105.026958145776,80594.76948807716,56195.68443310736,56195.68443310736,4475.113875075705,4475.113875075705,4475.113875075705,4272.41129760624,4272.41129760624,4272.41129760624,202.70257746946598,202.70257746946598,202.70257746946598,0.0,0.0,0.0,60670.79830818306
591,2014-08-15,56190.91999634226,47163.92176999927,84829.583274254,56190.91999634226,56190.91999634226,9612.22388031091,9612.22388031091,9612.22388031091,9451.771069210388,9451.771069210388,9451.771069210388,160.45281110052042,160.45281110052042,160.45281110052042,0.0,0.0,0.0,65803.14387665316
592,2014-08-16,56186.15555957716,41748.34785798992,79144.73139956502,56186.15555957716,56186.15555957716,5041.8756762284465,5041.8756762284465,5041.8756762284465,4941.860809080628,4941.860809080628,4941.860809080628,100.01486714781824,100.01486714781824,100.01486714781824,0.0,0.0,0.0,61228.0312358056
593,2014-08-17,56181.391122812056,-20812.770128299486,18850.25095798229,56181.391122812056,56181.391122812056,-56759.17794747448,-56759.17794747448,-56759.17794747448,-56778.99994916584,-56778.99994916584,-56778.99994916584,19.82200169135031,19.82200169135031,19.82200169135031,0.0,0.0,0.0,-577.7868246624275
594,2014-08-18,56176.626686046955,56977.27347433962,94946.96747984382,56176.626686046955,56176.626686046955,18951.93957212116,18951.93957212116,18951.93957212116,19033.19764204921,19033.19764204921,19033.19764204921,-81.25806992805384,-81.25806992805384,-81.25806992805384,0.0,0.0,0.0,75128.56625816811
595,2014-08-19,56171.862249281854,48200.59719227259,87959.69022216876,56171.862249281854,56171.862249281854,11172.047150050637,11172.047150050637,11172.047150050637,11375.907772687991,11375.907772687991,11375.907772687991,-203.86062263735406,-203.86062263735406,-203.86062263735406,0.0,0.0,0.0,67343.9093993325
596,2014-08-20,56167.09781251676,42732.402008364086,81021.31428720255,56167.09781251676,56167.09781251676,7355.774768489984,7355.774768489984,7355.774768489984,7703.851358778303,7703.851358778303,7703.851358778303,-348.0765902883178,-348.0765902883178,-348.0765902883178,0.0,0.0,0.0,63522.87258100674
597,2014-08-21,56162.33337575165,39028.58177363529,79980.26574313304,56162.33337575165,56162.33337575165,3758.9888947708732,3758.9888947708732,3758.9888947708732,4272.411297513796,4272.411297513796,4272.411297513796,-513.4224027429234,-513.4224027429234,-513.4224027429234,0.0,0.0,0.0,59921.32227052253
598,2014-08-22,56157.56893898655,45848.75296753507,83572.27236787387,56157.56893898655,56157.56893898655,8752.942680053406,8752.942680053406,8752.942680053406,9451.771069180268,9451.771069180268,9451.771069180268,-698.8283891268621,-698.8283891268621,-698.8283891268621,0.0,0.0,0.0,64910.51161903996
599,2014-08-23,56152.80450222146,39501.26386246809,78544.85423128543,56152.80450222146,56152.80450222146,4039.2142677292727,4039.2142677292727,4039.2142677292727,4941.860809139651,4941.860809139651,4941.860809139651,-902.6465414103774,-902.6465414103774,-902.6465414103774,0.0,0.0,0.0,60192.01876995073
600,2014-08-24,56148.04006545635,-21247.65197184204,16862.636691512474,56148.04006545635,56148.04006545635,-57901.67774547099,-57901.67774547099,-57901.67774547099,-56778.999949164594,-56778.999949164594,-56778.999949164594,-1122.6777963063894,-1122.6777963063894,-1122.6777963063894,0.0,0.0,0.0,-1753.637680014639
601,2014-08-25,56143.27562869125,54637.01493266973,92377.03069066706,56143.27562869125,56143.27562869125,17676.979297077047,17676.979297077047,17676.979297077047,19033.197641928484,19033.197641928484,19033.197641928484,-1356.2183448514388,-1356.2183448514388,-1356.2183448514388,0.0,0.0,0.0,73820.2549257683
602,2014-08-26,56138.511191926154,45611.59155118285,85295.72372080688,56138.511191926154,56138.511191926154,9775.783933601018,9775.783933601018,9775.783933601018,11375.907772620287,11375.907772620287,11375.907772620287,-1600.1238390192682,-1600.1238390192682,-1600.1238390192682,0.0,0.0,0.0,65914.29512552718
603,2014-08-27,56138.42443517433,42611.62029040506,80307.05201039292,56138.42443517433,56138.42443517433,5852.96160476409,5852.96160476409,5852.96160476409,7703.851358730722,7703.851358730722,7703.851358730722,-1850.8897539666302,-1850.8897539666302,-1850.8897539666302,0.0,0.0,0.0,61991.38603993842
604,2014-08-28,56138.337678422526,39093.23491452733,78156.94987801962,56138.337678422526,56138.337678422526,2167.6656944341403,2167.6656944341403,2167.6656944341403,4272.41129756297,4272.41129756297,4272.41129756297,-2104.7456031288298,-2104.7456031288298,-2104.7456031288298,0.0,0.0,0.0,58306.00337285666
605,2014-08-29,56138.25092167071,44608.07830605346,82967.08483872398,56138.25092167071,56138.25092167071,7094.0108593127,7094.0108593127,7094.0108593127,9451.771069150147,9451.771069150147,9451.771069150147,-2357.760209837447,-2357.760209837447,-2357.760209837447,0.0,0.0,0.0,63232.26178098341
606,2014-08-30,56138.16416491889,38961.55595509278,77649.46439477905,56138.16416491889,56138.16416491889,2335.9059790213337,2335.9059790213337,2335.9059790213337,4941.860809141462,4941.860809141462,4941.860809141462,-2605.954830120129,-2605.954830120129,-2605.954830120129,0.0,0.0,0.0,58474.070143940226
607,2014-08-31,56138.077408167075,-24314.108745878577,14756.800654210429,56138.077408167075,56138.077408167075,-59624.42055993389,-59624.42055993389,-59624.42055993389,-56778.99994917832,-56778.99994917832,-56778.99994917832,-2845.4206107555665,-2845.4206107555665,-2845.4206107555665,0.0,0.0,0.0,-3486.343151766814
608,2014-09-01,56137.99065141525,52924.2618194059,91261.59107959503,56137.99065141525,56137.99065141525,15960.76097630906,15960.76097630906,15960.76097630906,19033.19764200069,19033.19764200069,19033.19764200069,-3072.4366656916304,-3072.4366656916304,-3072.4366656916304,0.0,0.0,0.0,72098.75162772431
609,2014-09-02,56137.90389466344,44710.61219855762,83473.8986714737,56137.90389466344,56137.90389466344,8092.322802629677,8092.322802629677,8092.322802629677,11375.907772637554,11375.907772637554,11375.907772637554,-3283.584970007878,-3283.584970007878,-3283.584970007878,0.0,0.0,0.0,64230.22669729312
610,2014-09-03,56137.81713791162,39959.81064503816,79539.03888019541,56137.81713791162,56137.81713791162,4227.993050638896,4227.993050638896,4227.993050638896,7703.851358683143,7703.851358683143,7703.851358683143,-3475.8583080442468,-3475.8583080442468,-3475.8583080442468,0.0,0.0,0.0,60365.81018855052
611,2014-09-04,56137.7303811598,37329.80465248947,76730.4162368585,56137.7303811598,56137.7303811598,625.6536264568426,625.6536264568426,625.6536264568426,4272.4112974238915,4272.4112974238915,4272.4112974238915,-3646.757670967048,-3646.757670967048,-3646.757670967048,0.0,0.0,0.0,56763.384007616645
612,2014-09-05,56137.64362440798,41727.75985394389,80740.16320722994,56137.64362440798,56137.64362440798,5657.395293483436,5657.395293483436,5657.395293483436,9451.771069134304,9451.771069134304,9451.771069134304,-3794.375775650868,-3794.375775650868,-3794.375775650868,0.0,0.0,0.0,61795.03891789142
613,2014-09-06,56137.55686765617,37829.5142349021,77106.38871832193,56137.55686765617,56137.55686765617,1024.3970453592574,1024.3970453592574,1024.3970453592574,4941.860809047912,4941.860809047912,4941.860809047912,-3917.4637636886546,-3917.4637636886546,-3917.4637636886546,0.0,0.0,0.0,57161.95391301542
614,2014-09-07,56137.47011090435,-22981.17808662271,15231.304735845708,56137.47011090435,56137.47011090435,-60794.47857495761,-60794.47857495761,-60794.47857495761,-56778.99994915897,-56778.99994915897,-56778.99994915897,-4015.4786257986425,-4015.4786257986425,-4015.4786257986425,0.0,0.0,0.0,-4657.008464053259
615,2014-09-08,56137.38335415254,51516.231662549064,90631.0886457627,56137.38335415254,56137.38335415254,14944.588173288019,14944.588173288019,14944.588173288019,19033.197642026407,19033.197642026407,19033.197642026407,-4088.6094687383907,-4088.6094687383907,-4088.6094687383907,0.0,0.0,0.0,71081.97152744056
616,2014-09-09,56137.296597400724,43821.56020436012,82129.89930740197,56137.296597400724,56137.296597400724,7238.126390716224,7238.126390716224,7238.126390716224,11375.907772670145,11375.907772670145,11375.907772670145,-4137.78138195392,-4137.78138195392,-4137.78138195392,0.0,0.0,0.0,63375.422988116945
617,2014-09-10,56137.2098406489,39777.472689652495,79674.59922346761,56137.2098406489,56137.2098406489,3539.2150084446903,3539.2150084446903,3539.2150084446903,7703.851358816678,7703.851358816678,7703.851358816678,-4164.636350371988,-4164.636350371988,-4164.636350371988,0.0,0.0,0.0,59676.42484909359
618,2014-09-11,56137.12308389709,37676.926067466775,76859.0753482842,56137.12308389709,56137.12308389709,100.91992073826438,100.91992073826438,100.91992073826438,4272.411297614681,4272.411297614681,4272.411297614681,-4171.491376876416,-4171.491376876416,-4171.491376876416,0.0,0.0,0.0,56238.04300463535
619,2014-09-12,56137.036327145266,43856.54616191516,81763.8214311107,56137.036327145266,56137.036327145266,5290.496368381269,5290.496368381269,5290.496368381269,9451.771069225111,9451.771069225111,9451.771069225111,-4161.274700843843,-4161.274700843843,-4161.274700843843,0.0,0.0,0.0,61427.532695526534
